组播,#genre#
莱西综合频道,http://39.77.158.228:4002/rtp/239.253.254.247:8000
崂山电视台,http://39.77.158.228:4002/rtp/239.253.254.242:8000
平度新闻综合,http://39.77.158.228:4002/rtp/239.253.254.248:8000
海洋频道,http://39.77.158.228:4002/rtp/239.253.254.67:8000
综合1,http://39.77.158.228:4002/rtp/239.253.254.245:8000
综合2,http://39.77.158.228:4002/rtp/239.253.254.246:8000
CHC动作电影,http://39.77.158.228:4002/rtp/239.253.254.153:8000
CHC影迷电影,http://39.77.158.228:4002/rtp/239.253.254.154:8000
CHC家庭影院,http://39.77.158.228:4002/rtp/239.253.254.152:8000
上海动漫秀场,http://39.77.158.228:4002/rtp/239.253.254.115:8000
上海都市剧场,http://39.77.158.228:4002/rtp/239.253.254.98:8000
上海法治天地,http://39.77.158.228:4002/rtp/239.253.254.96:8000
上海游戏风云,http://39.77.158.228:4002/rtp/239.253.254.95:8000
上海生活时尚,http://39.77.158.228:4002/rtp/239.253.254.99:8000
上海东方财经,http://39.77.158.228:4002/rtp/239.253.254.94:8000
上海金色学堂,http://39.77.158.228:4002/rtp/239.253.254.101:8000
金鹰纪实,http://39.77.158.228:4002/rtp/239.253.254.103:8000
金鹰卡通,http://39.77.158.228:4002/rtp/239.253.254.117:8000
茶频道,http://39.77.158.228:4002/rtp/239.253.254.143:8000
快乐垂钓,http://39.77.158.228:4002/rtp/239.253.254.144:8000
北京卡酷少儿,http://39.77.158.228:4002/rtp/239.253.254.66:8000
河南梨园频道,http://39.77.158.228:4002/rtp/239.253.254.139:8000
河南文物宝库,http://39.77.158.228:4002/rtp/239.253.254.141:8000
河南武术世界,http://39.77.158.228:4002/rtp/239.253.254.140:8000
CETV1,http://39.77.158.228:4002/rtp/239.253.254.110:8000
CETV4,http://39.77.158.228:4002/rtp/239.253.254.116:8000
魅力足球,http://39.77.158.228:4002/rtp/239.253.254.100:8000
中国交通,http://39.77.158.228:4002/rtp/239.253.254.177:8000
精彩影视,http://39.77.158.228:4002/rtp/239.253.254.142:8000
青岛李沧,http://39.77.158.228:4002/rtp/239.253.254.253:8000
山东新闻频道,http://39.77.159.145:4002/rtp/239.253.254.23:8000
山东综艺频道,http://39.77.159.145:4002/rtp/239.253.254.159:8000
山东农科频道,http://39.77.159.145:4002/rtp/239.253.254.24:8000
山东齐鲁频道,http://39.77.159.145:4002/rtp/239.253.254.114:8000
山东少儿频道,http://39.77.159.145:4002/rtp/239.253.254.25:8000
山东生活频道,http://39.77.159.145:4002/rtp/239.253.254.151:8000
山东文旅频道,http://39.77.159.145:4002/rtp/239.253.254.160:8000
山东体育休闲,http://39.77.159.145:4002/rtp/239.253.254.22:8000
山东居家购物,http://39.77.159.145:4002/rtp/239.253.254.104:8000
青岛QTV1,http://39.77.159.145:4002/rtp/239.253.254.249:8000
青岛QTV2,http://39.77.159.145:4002/rtp/239.253.254.250:8000
青岛QTV3,http://39.77.159.145:4002/rtp/239.253.254.251:8000
青岛QTV4,http://39.77.159.145:4002/rtp/239.253.254.252:8000
青岛生活频道,http://39.77.159.145:4002/rtp/239.253.254.244:8000
青岛综合频道,http://39.77.159.145:4002/rtp/239.253.254.243:8000
莱西综合频道,http://39.77.159.145:4002/rtp/239.253.254.247:8000
崂山电视台,http://39.77.159.145:4002/rtp/239.253.254.242:8000
平度新闻综合,http://39.77.159.145:4002/rtp/239.253.254.248:8000
海洋频道,http://39.77.159.145:4002/rtp/239.253.254.67:8000
综合1,http://39.77.159.145:4002/rtp/239.253.254.245:8000
综合2,http://39.77.159.145:4002/rtp/239.253.254.246:8000
CHC动作电影,http://39.77.159.145:4002/rtp/239.253.254.153:8000
CHC影迷电影,http://39.77.159.145:4002/rtp/239.253.254.154:8000
CHC家庭影院,http://39.77.159.145:4002/rtp/239.253.254.152:8000
上海动漫秀场,http://39.77.159.145:4002/rtp/239.253.254.115:8000
上海都市剧场,http://39.77.159.145:4002/rtp/239.253.254.98:8000
上海法治天地,http://39.77.159.145:4002/rtp/239.253.254.96:8000
上海游戏风云,http://39.77.159.145:4002/rtp/239.253.254.95:8000
上海生活时尚,http://39.77.159.145:4002/rtp/239.253.254.99:8000
上海东方财经,http://39.77.159.145:4002/rtp/239.253.254.94:8000
上海金色学堂,http://39.77.159.145:4002/rtp/239.253.254.101:8000
金鹰纪实,http://39.77.159.145:4002/rtp/239.253.254.103:8000
金鹰卡通,http://39.77.159.145:4002/rtp/239.253.254.117:8000
茶频道,http://39.77.159.145:4002/rtp/239.253.254.143:8000
快乐垂钓,http://39.77.159.145:4002/rtp/239.253.254.144:8000
北京卡酷少儿,http://39.77.159.145:4002/rtp/239.253.254.66:8000
河南梨园频道,http://39.77.159.145:4002/rtp/239.253.254.139:8000
河南文物宝库,http://39.77.159.145:4002/rtp/239.253.254.141:8000
河南武术世界,http://39.77.159.145:4002/rtp/239.253.254.140:8000
CETV1,http://39.77.159.145:4002/rtp/239.253.254.110:8000
CETV4,http://39.77.159.145:4002/rtp/239.253.254.116:8000
魅力足球,http://39.77.159.145:4002/rtp/239.253.254.100:8000
中国交通,http://39.77.159.145:4002/rtp/239.253.254.177:8000
精彩影视,http://39.77.159.145:4002/rtp/239.253.254.142:8000
青岛李沧,http://39.77.159.145:4002/rtp/239.253.254.253:8000
山东新闻频道,http://39.77.163.126:4002/rtp/239.253.254.23:8000
山东综艺频道,http://39.77.163.126:4002/rtp/239.253.254.159:8000
山东农科频道,http://39.77.163.126:4002/rtp/239.253.254.24:8000
山东齐鲁频道,http://39.77.163.126:4002/rtp/239.253.254.114:8000
山东少儿频道,http://39.77.163.126:4002/rtp/239.253.254.25:8000
山东生活频道,http://39.77.163.126:4002/rtp/239.253.254.151:8000
山东文旅频道,http://39.77.163.126:4002/rtp/239.253.254.160:8000
山东体育休闲,http://39.77.163.126:4002/rtp/239.253.254.22:8000
山东居家购物,http://39.77.163.126:4002/rtp/239.253.254.104:8000
青岛QTV1,http://39.77.163.126:4002/rtp/239.253.254.249:8000
青岛QTV2,http://39.77.163.126:4002/rtp/239.253.254.250:8000
青岛QTV3,http://39.77.163.126:4002/rtp/239.253.254.251:8000
青岛QTV4,http://39.77.163.126:4002/rtp/239.253.254.252:8000
青岛生活频道,http://39.77.163.126:4002/rtp/239.253.254.244:8000
青岛综合频道,http://39.77.163.126:4002/rtp/239.253.254.243:8000
莱西综合频道,http://39.77.163.126:4002/rtp/239.253.254.247:8000
崂山电视台,http://39.77.163.126:4002/rtp/239.253.254.242:8000
平度新闻综合,http://39.77.163.126:4002/rtp/239.253.254.248:8000
海洋频道,http://39.77.163.126:4002/rtp/239.253.254.67:8000
综合1,http://39.77.163.126:4002/rtp/239.253.254.245:8000
综合2,http://39.77.163.126:4002/rtp/239.253.254.246:8000
CHC动作电影,http://39.77.163.126:4002/rtp/239.253.254.153:8000
CHC影迷电影,http://39.77.163.126:4002/rtp/239.253.254.154:8000
CHC家庭影院,http://39.77.163.126:4002/rtp/239.253.254.152:8000
上海动漫秀场,http://39.77.163.126:4002/rtp/239.253.254.115:8000
上海都市剧场,http://39.77.163.126:4002/rtp/239.253.254.98:8000
上海法治天地,http://39.77.163.126:4002/rtp/239.253.254.96:8000
上海游戏风云,http://39.77.163.126:4002/rtp/239.253.254.95:8000
上海生活时尚,http://39.77.163.126:4002/rtp/239.253.254.99:8000
上海东方财经,http://39.77.163.126:4002/rtp/239.253.254.94:8000
上海金色学堂,http://39.77.163.126:4002/rtp/239.253.254.101:8000
金鹰纪实,http://39.77.163.126:4002/rtp/239.253.254.103:8000
金鹰卡通,http://39.77.163.126:4002/rtp/239.253.254.117:8000
茶频道,http://39.77.163.126:4002/rtp/239.253.254.143:8000
快乐垂钓,http://39.77.163.126:4002/rtp/239.253.254.144:8000
北京卡酷少儿,http://39.77.163.126:4002/rtp/239.253.254.66:8000
河南梨园频道,http://39.77.163.126:4002/rtp/239.253.254.139:8000
河南文物宝库,http://39.77.163.126:4002/rtp/239.253.254.141:8000
河南武术世界,http://39.77.163.126:4002/rtp/239.253.254.140:8000
CETV1,http://39.77.163.126:4002/rtp/239.253.254.110:8000
CETV4,http://39.77.163.126:4002/rtp/239.253.254.116:8000
魅力足球,http://39.77.163.126:4002/rtp/239.253.254.100:8000
中国交通,http://39.77.163.126:4002/rtp/239.253.254.177:8000
精彩影视,http://39.77.163.126:4002/rtp/239.253.254.142:8000
青岛李沧,http://39.77.163.126:4002/rtp/239.253.254.253:8000
山东新闻频道,http://39.77.163.221:4002/rtp/239.253.254.23:8000
山东综艺频道,http://39.77.163.221:4002/rtp/239.253.254.159:8000
山东农科频道,http://39.77.163.221:4002/rtp/239.253.254.24:8000
山东齐鲁频道,http://39.77.163.221:4002/rtp/239.253.254.114:8000
山东少儿频道,http://39.77.163.221:4002/rtp/239.253.254.25:8000
山东生活频道,http://39.77.163.221:4002/rtp/239.253.254.151:8000
山东文旅频道,http://39.77.163.221:4002/rtp/239.253.254.160:8000
山东体育休闲,http://39.77.163.221:4002/rtp/239.253.254.22:8000
山东居家购物,http://39.77.163.221:4002/rtp/239.253.254.104:8000
青岛QTV1,http://39.77.163.221:4002/rtp/239.253.254.249:8000
青岛QTV2,http://39.77.163.221:4002/rtp/239.253.254.250:8000
青岛QTV3,http://39.77.163.221:4002/rtp/239.253.254.251:8000
青岛QTV4,http://39.77.163.221:4002/rtp/239.253.254.252:8000
青岛生活频道,http://39.77.163.221:4002/rtp/239.253.254.244:8000
青岛综合频道,http://39.77.163.221:4002/rtp/239.253.254.243:8000
莱西综合频道,http://39.77.163.221:4002/rtp/239.253.254.247:8000
崂山电视台,http://39.77.163.221:4002/rtp/239.253.254.242:8000
平度新闻综合,http://39.77.163.221:4002/rtp/239.253.254.248:8000
海洋频道,http://39.77.163.221:4002/rtp/239.253.254.67:8000
综合1,http://39.77.163.221:4002/rtp/239.253.254.245:8000
综合2,http://39.77.163.221:4002/rtp/239.253.254.246:8000
CHC动作电影,http://39.77.163.221:4002/rtp/239.253.254.153:8000
CHC影迷电影,http://39.77.163.221:4002/rtp/239.253.254.154:8000
CHC家庭影院,http://39.77.163.221:4002/rtp/239.253.254.152:8000
上海动漫秀场,http://39.77.163.221:4002/rtp/239.253.254.115:8000
上海都市剧场,http://39.77.163.221:4002/rtp/239.253.254.98:8000
上海法治天地,http://39.77.163.221:4002/rtp/239.253.254.96:8000
上海游戏风云,http://39.77.163.221:4002/rtp/239.253.254.95:8000
上海生活时尚,http://39.77.163.221:4002/rtp/239.253.254.99:8000
上海东方财经,http://39.77.163.221:4002/rtp/239.253.254.94:8000
上海金色学堂,http://39.77.163.221:4002/rtp/239.253.254.101:8000
金鹰纪实,http://39.77.163.221:4002/rtp/239.253.254.103:8000
金鹰卡通,http://39.77.163.221:4002/rtp/239.253.254.117:8000
茶频道,http://39.77.163.221:4002/rtp/239.253.254.143:8000
快乐垂钓,http://39.77.163.221:4002/rtp/239.253.254.144:8000
北京卡酷少儿,http://39.77.163.221:4002/rtp/239.253.254.66:8000
河南梨园频道,http://39.77.163.221:4002/rtp/239.253.254.139:8000
河南文物宝库,http://39.77.163.221:4002/rtp/239.253.254.141:8000
河南武术世界,http://39.77.163.221:4002/rtp/239.253.254.140:8000
CETV1,http://39.77.163.221:4002/rtp/239.253.254.110:8000
CETV4,http://39.77.163.221:4002/rtp/239.253.254.116:8000
魅力足球,http://39.77.163.221:4002/rtp/239.253.254.100:8000
中国交通,http://39.77.163.221:4002/rtp/239.253.254.177:8000
精彩影视,http://39.77.163.221:4002/rtp/239.253.254.142:8000
青岛李沧,http://39.77.163.221:4002/rtp/239.253.254.253:8000
山东新闻频道,http://39.77.163.227:4002/rtp/239.253.254.23:8000
山东综艺频道,http://39.77.163.227:4002/rtp/239.253.254.159:8000
山东农科频道,http://39.77.163.227:4002/rtp/239.253.254.24:8000
山东齐鲁频道,http://39.77.163.227:4002/rtp/239.253.254.114:8000
山东少儿频道,http://39.77.163.227:4002/rtp/239.253.254.25:8000
山东生活频道,http://39.77.163.227:4002/rtp/239.253.254.151:8000
山东文旅频道,http://39.77.163.227:4002/rtp/239.253.254.160:8000
山东体育休闲,http://39.77.163.227:4002/rtp/239.253.254.22:8000
山东居家购物,http://39.77.163.227:4002/rtp/239.253.254.104:8000
青岛QTV1,http://39.77.163.227:4002/rtp/239.253.254.249:8000
青岛QTV2,http://39.77.163.227:4002/rtp/239.253.254.250:8000
青岛QTV3,http://39.77.163.227:4002/rtp/239.253.254.251:8000
青岛QTV4,http://39.77.163.227:4002/rtp/239.253.254.252:8000
青岛生活频道,http://39.77.163.227:4002/rtp/239.253.254.244:8000
青岛综合频道,http://39.77.163.227:4002/rtp/239.253.254.243:8000
莱西综合频道,http://39.77.163.227:4002/rtp/239.253.254.247:8000
崂山电视台,http://39.77.163.227:4002/rtp/239.253.254.242:8000
平度新闻综合,http://39.77.163.227:4002/rtp/239.253.254.248:8000
海洋频道,http://39.77.163.227:4002/rtp/239.253.254.67:8000
综合1,http://39.77.163.227:4002/rtp/239.253.254.245:8000
综合2,http://39.77.163.227:4002/rtp/239.253.254.246:8000
CHC动作电影,http://39.77.163.227:4002/rtp/239.253.254.153:8000
CHC影迷电影,http://39.77.163.227:4002/rtp/239.253.254.154:8000
CHC家庭影院,http://39.77.163.227:4002/rtp/239.253.254.152:8000
上海动漫秀场,http://39.77.163.227:4002/rtp/239.253.254.115:8000
上海都市剧场,http://39.77.163.227:4002/rtp/239.253.254.98:8000
上海法治天地,http://39.77.163.227:4002/rtp/239.253.254.96:8000
上海游戏风云,http://39.77.163.227:4002/rtp/239.253.254.95:8000
上海生活时尚,http://39.77.163.227:4002/rtp/239.253.254.99:8000
上海东方财经,http://39.77.163.227:4002/rtp/239.253.254.94:8000
上海金色学堂,http://39.77.163.227:4002/rtp/239.253.254.101:8000
金鹰纪实,http://39.77.163.227:4002/rtp/239.253.254.103:8000
金鹰卡通,http://39.77.163.227:4002/rtp/239.253.254.117:8000
茶频道,http://39.77.163.227:4002/rtp/239.253.254.143:8000
快乐垂钓,http://39.77.163.227:4002/rtp/239.253.254.144:8000
北京卡酷少儿,http://39.77.163.227:4002/rtp/239.253.254.66:8000
河南梨园频道,http://39.77.163.227:4002/rtp/239.253.254.139:8000
河南文物宝库,http://39.77.163.227:4002/rtp/239.253.254.141:8000
河南武术世界,http://39.77.163.227:4002/rtp/239.253.254.140:8000
CETV1,http://39.77.163.227:4002/rtp/239.253.254.110:8000
CETV4,http://39.77.163.227:4002/rtp/239.253.254.116:8000
魅力足球,http://39.77.163.227:4002/rtp/239.253.254.100:8000
中国交通,http://39.77.163.227:4002/rtp/239.253.254.177:8000
精彩影视,http://39.77.163.227:4002/rtp/239.253.254.142:8000
青岛李沧,http://39.77.163.227:4002/rtp/239.253.254.253:8000
山东新闻频道,http://39.77.26.162:4002/rtp/239.253.254.23:8000
山东综艺频道,http://39.77.26.162:4002/rtp/239.253.254.159:8000
山东农科频道,http://39.77.26.162:4002/rtp/239.253.254.24:8000
山东齐鲁频道,http://39.77.26.162:4002/rtp/239.253.254.114:8000
山东少儿频道,http://39.77.26.162:4002/rtp/239.253.254.25:8000
山东生活频道,http://39.77.26.162:4002/rtp/239.253.254.151:8000
山东文旅频道,http://39.77.26.162:4002/rtp/239.253.254.160:8000
山东体育休闲,http://39.77.26.162:4002/rtp/239.253.254.22:8000
山东居家购物,http://39.77.26.162:4002/rtp/239.253.254.104:8000
青岛QTV1,http://39.77.26.162:4002/rtp/239.253.254.249:8000
青岛QTV2,http://39.77.26.162:4002/rtp/239.253.254.250:8000
青岛QTV3,http://39.77.26.162:4002/rtp/239.253.254.251:8000
青岛QTV4,http://39.77.26.162:4002/rtp/239.253.254.252:8000
青岛生活频道,http://39.77.26.162:4002/rtp/239.253.254.244:8000
青岛综合频道,http://39.77.26.162:4002/rtp/239.253.254.243:8000
莱西综合频道,http://39.77.26.162:4002/rtp/239.253.254.247:8000
崂山电视台,http://39.77.26.162:4002/rtp/239.253.254.242:8000
平度新闻综合,http://39.77.26.162:4002/rtp/239.253.254.248:8000
海洋频道,http://39.77.26.162:4002/rtp/239.253.254.67:8000
综合1,http://39.77.26.162:4002/rtp/239.253.254.245:8000
综合2,http://39.77.26.162:4002/rtp/239.253.254.246:8000
CHC动作电影,http://39.77.26.162:4002/rtp/239.253.254.153:8000
CHC影迷电影,http://39.77.26.162:4002/rtp/239.253.254.154:8000
CHC家庭影院,http://39.77.26.162:4002/rtp/239.253.254.152:8000
上海动漫秀场,http://39.77.26.162:4002/rtp/239.253.254.115:8000
上海都市剧场,http://39.77.26.162:4002/rtp/239.253.254.98:8000
上海法治天地,http://39.77.26.162:4002/rtp/239.253.254.96:8000
上海游戏风云,http://39.77.26.162:4002/rtp/239.253.254.95:8000
上海生活时尚,http://39.77.26.162:4002/rtp/239.253.254.99:8000
上海东方财经,http://39.77.26.162:4002/rtp/239.253.254.94:8000
上海金色学堂,http://39.77.26.162:4002/rtp/239.253.254.101:8000
金鹰纪实,http://39.77.26.162:4002/rtp/239.253.254.103:8000
金鹰卡通,http://39.77.26.162:4002/rtp/239.253.254.117:8000
茶频道,http://39.77.26.162:4002/rtp/239.253.254.143:8000
快乐垂钓,http://39.77.26.162:4002/rtp/239.253.254.144:8000
北京卡酷少儿,http://39.77.26.162:4002/rtp/239.253.254.66:8000
河南梨园频道,http://39.77.26.162:4002/rtp/239.253.254.139:8000
河南文物宝库,http://39.77.26.162:4002/rtp/239.253.254.141:8000
河南武术世界,http://39.77.26.162:4002/rtp/239.253.254.140:8000
CETV1,http://39.77.26.162:4002/rtp/239.253.254.110:8000
CETV4,http://39.77.26.162:4002/rtp/239.253.254.116:8000
魅力足球,http://39.77.26.162:4002/rtp/239.253.254.100:8000
中国交通,http://39.77.26.162:4002/rtp/239.253.254.177:8000
精彩影视,http://39.77.26.162:4002/rtp/239.253.254.142:8000
青岛李沧,http://39.77.26.162:4002/rtp/239.253.254.253:8000
四川经济频道,http://112.192.72.120:8484/rtp/239.0.0.2:5140
四川文化旅游,http://112.192.72.120:8484/rtp/239.0.0.3:5140
四川新闻频道,http://112.192.72.120:8484/rtp/239.0.0.4:5140
四川影视文艺,http://112.192.72.120:8484/rtp/239.0.0.5:5140
四川妇女儿童,http://112.192.72.120:8484/rtp/239.0.0.7:5140
四川科教频道,http://112.192.72.120:8484/rtp/239.0.0.186:5140
四川乡村频道,http://112.192.72.120:8484/rtp/239.0.0.8:5140
四川峨眉电影,http://112.192.72.120:8484/rtp/239.0.0.9:5140
四川星空购物,http://112.192.72.120:8484/rtp/239.0.0.6:5140
CHC家庭影院,http://112.192.72.120:8484/rtp/239.0.0.23:5140
CHC动作电影,http://112.192.72.120:8484/rtp/239.0.0.24:5140
CHC影迷电影,http://112.192.72.120:8484/rtp/239.0.0.25:5140
精彩影视,http://112.192.72.120:8484/rtp/239.0.0.26:5140
西藏藏语频道,http://112.192.72.120:8484/rtp/239.0.0.105:5140
CETV1,http://112.192.72.120:8484/rtp/239.0.0.51:5140
CETV2,http://112.192.72.120:8484/rtp/239.0.0.196:5140
CETV4,http://112.192.72.120:8484/rtp/239.0.0.98:5140
北京纪实科教,http://112.192.72.120:8484/rtp/239.0.0.77:5140
上海欢笑剧场4K,http://112.192.72.120:8484/rtp/239.0.0.201:5140
上海动漫秀场,http://112.192.72.120:8484/rtp/239.0.0.28:5140
上海乐游频道,http://112.192.72.120:8484/rtp/239.0.0.30:5140
上海金色学堂,http://112.192.72.120:8484/rtp/239.0.0.32:5140
上海法治天地,http://112.192.72.120:8484/rtp/239.0.0.33:5140
金鹰纪实,http://112.192.72.120:8484/rtp/239.0.0.69:5140
茶频道,http://112.192.72.120:8484/rtp/239.0.0.36:5140
快乐垂钓,http://112.192.72.120:8484/rtp/239.0.0.40:5140
中国交通,http://112.192.72.120:8484/rtp/239.0.0.143:5140
财富天下,http://112.192.72.120:8484/rtp/239.0.0.34:5140
先锋乒羽,http://112.192.72.120:8484/rtp/239.0.0.37:5140
金鹰卡通,http://112.192.72.120:8484/rtp/239.0.0.95:5140
卡酷少儿,http://112.192.72.120:8484/rtp/239.0.0.75:5140
四川经济频道,http://112.192.72.17:8484/rtp/239.0.0.2:5140
四川文化旅游,http://112.192.72.17:8484/rtp/239.0.0.3:5140
四川新闻频道,http://112.192.72.17:8484/rtp/239.0.0.4:5140
四川影视文艺,http://112.192.72.17:8484/rtp/239.0.0.5:5140
四川妇女儿童,http://112.192.72.17:8484/rtp/239.0.0.7:5140
四川科教频道,http://112.192.72.17:8484/rtp/239.0.0.186:5140
四川乡村频道,http://112.192.72.17:8484/rtp/239.0.0.8:5140
四川峨眉电影,http://112.192.72.17:8484/rtp/239.0.0.9:5140
四川星空购物,http://112.192.72.17:8484/rtp/239.0.0.6:5140
CHC家庭影院,http://112.192.72.17:8484/rtp/239.0.0.23:5140
CHC动作电影,http://112.192.72.17:8484/rtp/239.0.0.24:5140
CHC影迷电影,http://112.192.72.17:8484/rtp/239.0.0.25:5140
精彩影视,http://112.192.72.17:8484/rtp/239.0.0.26:5140
西藏藏语频道,http://112.192.72.17:8484/rtp/239.0.0.105:5140
CETV1,http://112.192.72.17:8484/rtp/239.0.0.51:5140
CETV2,http://112.192.72.17:8484/rtp/239.0.0.196:5140
CETV4,http://112.192.72.17:8484/rtp/239.0.0.98:5140
北京纪实科教,http://112.192.72.17:8484/rtp/239.0.0.77:5140
上海欢笑剧场4K,http://112.192.72.17:8484/rtp/239.0.0.201:5140
上海动漫秀场,http://112.192.72.17:8484/rtp/239.0.0.28:5140
上海乐游频道,http://112.192.72.17:8484/rtp/239.0.0.30:5140
上海金色学堂,http://112.192.72.17:8484/rtp/239.0.0.32:5140
上海法治天地,http://112.192.72.17:8484/rtp/239.0.0.33:5140
金鹰纪实,http://112.192.72.17:8484/rtp/239.0.0.69:5140
茶频道,http://112.192.72.17:8484/rtp/239.0.0.36:5140
快乐垂钓,http://112.192.72.17:8484/rtp/239.0.0.40:5140
中国交通,http://112.192.72.17:8484/rtp/239.0.0.143:5140
财富天下,http://112.192.72.17:8484/rtp/239.0.0.34:5140
